## name,t90,t90_error,t50,t50_error,flux_64,flux_64_error,dec,error_radius,relative_peak_time,relative_peak_time_error,t50_t90,t50_t90_error,cut_t90,cut_peak_time,cut_duration_ratio,cut_flux64,cut_dec,passes_all_cuts
GRB211207416,120.322,3.167,31.489,1.056,7.061,1.0664,-32.82,2.31,0.21276242083741959,0.00560012788012257,0.26170608866209005,0.01115687217411263,False,False,True,True,False,False
GRB211210937,11.776,3.665,5.632,0.724,3.8214,0.8798,-3.98,7.19,0.19565217391304351,0.060892087074669206,0.47826086956521735,0.16104482772835876,False,True,True,True,False,False
GRB211211549,34.305,0.572,14.592,0.362,476.675,7.1345,27.884,0.05,0.0970120973619006,0.0016175752715641202,0.42536073458679496,0.012714396461071809,False,True,True,False,True,False
GRB211211909,54.272,3.125,6.656,1.28,9.2594,1.8557,48.38,7.3,0.7216981132075472,0.04155561991033286,0.12264150943396226,0.024619421954835994,False,False,True,True,False,False
GRB211212394,42.496,3.665,17.92,4.891,9.7752,1.634,-2.26,4.85,0.10240963855421686,0.008832156562998983,0.42168674698795183,0.12070232452769647,False,True,True,True,True,False
GRB211212532,21.504,1.379,5.376,0.572,4.4161,1.2733,-25.61,5.71,0.13095238095238093,0.008397662450396824,0.25,0.03105746315726763,False,True,True,True,False,False
GRB211216282,20.224,0.81,7.168,0.362,7.737,1.1378,-64.35,1.12,0.189873417721519,0.007604700769107515,0.35443037974683544,0.02284520877794511,False,True,True,True,False,False
GRB211216556,28.416,1.28,13.312,0.362,10.2732,1.7935,60.09,4.29,0.19819819819819817,0.008927846765684602,0.46846846846846846,0.024649380294835217,False,True,True,True,False,False
GRB211217295,4.096,1.619,1.536,0.362,10.8786,1.7366,4.45,5.73,0.1875,0.0741119384765625,0.375,0.17257215525385727,True,True,True,True,True,True
GRB211219622,31.741,0.571,8.96,1.056,9.3821,1.3902,-30.54,3.3,0.04023187675246527,0.000723745364848545,0.2822847421316279,0.0336545960385044,False,True,True,True,False,False
GRB211219910,73.729,1.81,42.241,2.996,13.1184,5.8587,-63.18,3.04,0.06597132742882719,0.0016195540783976077,0.5729224592765397,0.04300056350519217,False,True,True,True,False,False
GRB211221867,14.592,3.338,5.12,1.448,3.5621,0.9001,5.67,9.03,0.33333333333333337,0.07625182748538013,0.3508771929824561,0.12763057498127664,False,False,True,True,True,False
GRB211222768,1.024,0.551,0.064,0.091,7.3397,1.1089,-53.82,20.63,0.8125,0.43719482421875006,0.0625,0.09501778188351637,True,False,True,True,False,False
GRB211223350,57.088,4.971,26.112,3.093,3.3935,1.0325,42.22,8.06,0.10762331838565023,0.009371418086026262,0.45739910313901344,0.06724381836868422,False,True,True,True,False,False
GRB211224980,0.192,0.643,0.064,0.143,8.1576,1.0809,-41.57,11.93,0.3333333333333333,1.1163194444444444,0.3333333333333333,1.3419700923570779,True,True,True,True,False,False
GRB211225014,9.472,2.36,2.304,0.81,387.561,327.998,16.81,6.39,0.16216216216216217,0.04040357925493061,0.24324324324324323,0.10481345634342766,False,True,True,False,True,False
GRB211229145,119.807,2.429,38.657,1.379,6.4991,1.4069,23.133,0.1,0.18159206056407387,0.003681647275285546,0.32266061248508016,0.01323926678248499,False,True,True,True,True,False
GRB211229930,24.256,1.379,2.304,0.362,16.7591,1.1947,-18.42,1.09,0.6939313984168866,0.039451327441329426,0.09498680738786279,0.015871105544196032,False,False,True,False,False,False
GRB211231292,9.216,0.923,3.584,0.572,16.8857,1.5829,-17.28,1.68,0.19444444444444448,0.01947398244598766,0.38888888888888895,0.07327433982722877,False,True,True,False,False,False
GRB220101215,128.259,15.792,25.601,0.724,15.3309,1.4657,31.7689,0.0006,0.5329372597634473,0.0656183597734612,0.19960392643011407,0.025216339860924062,False,False,True,False,True,False
GRB220101930,34.56,7.684,19.712,0.81,6.6201,1.654,-26.07,3.91,0.13333333333333333,0.029645061728395063,0.5703703703703703,0.12896261920456123,False,True,True,True,False,False
GRB220103877,6.912,0.572,2.304,0.724,7.7289,1.3138,-15.7,8.4,0.22222222222222224,0.018389917695473254,0.3333333333333333,0.10831674860302165,False,False,True,True,False,False
GRB220104167,2.624,0.779,1.152,0.32,4.0002,0.9752,42.07,3.1,0.0975609756097561,0.02896341463414634,0.4390243902439024,0.1784920377291901,True,True,True,True,True,True
GRB220107615,33.025,0.572,6.656,0.572,15.9649,1.3785,34.139,0.16,0.14728236184708554,0.0025509617252545925,0.2015442846328539,0.01766848480474517,False,True,True,False,True,False
GRB220107793,24.833,0.362,12.032,0.362,19.8758,1.4002,20.0,0.28,0.09277976885595782,0.001352485657224529,0.4845165706922241,0.01619832128198013,False,True,True,False,True,False
GRB220111807,10.496,0.572,3.584,0.362,21.8047,1.5911,0.46,1.56,0.1951219512195122,0.010633551457465792,0.3414634146341463,0.03918926012582834,False,True,True,False,True,False
GRB220114168,8.192,4.36,2.304,0.572,10.1465,1.1792,41.76,8.45,0.15625,0.083160400390625,0.28125,0.1651730445011716,False,True,True,True,False,False
GRB220114585,0.704,0.373,0.256,0.181,11.2034,1.3057,-11.79,2.36,0.27272727272727276,0.14449896694214878,0.36363636363636365,0.3212810176865473,True,True,True,True,False,False
GRB220115709,25.345,1.717,11.52,1.056,5.1195,1.157,10.99,2.81,0.12120733872558691,0.008211205389300957,0.4545275202209509,0.05180851883722572,False,True,True,True,True,False
GRB220115943,36.608,0.81,30.464,0.923,6.9929,1.0722,-14.75,6.69,0.1118881118881119,0.002475671181964889,0.8321678321678322,0.031220669012656792,False,True,False,True,False,False
GRB220117199,115.458,1.999,33.537,62.723,10.5686,1.289,16.791,0.0333,0.028824334389994634,0.0004990545864781937,0.2904692615496544,0.5432771013724855,False,True,True,True,True,False
GRB220118764,18.944,2.611,5.376,0.362,6.0351,1.1014,22.909,0.05,0.0945945945945946,0.01303771571402484,0.2837837837837838,0.04353148691179411,False,True,True,True,True,False
GRB220120619,1.28,0.861,0.384,0.231,10.8655,1.4984,-45.55,8.4,0.44999999999999996,0.3026953124999999,0.3,0.27072301063324505,True,True,True,True,False,False
GRB220124074,53.76,11.406,23.552,1.846,4.9761,1.6868,-66.17,3.25,0.08095238095238096,0.017175276360544223,0.4380952380952381,0.09908843582589834,False,True,True,True,False,False
GRB220129873,2.048,2.064,0.768,0.724,3.1889,1.098,2.9,22.48,0.375,0.3779296875,0.375,0.5174979669650773,True,True,True,True,False,False
GRB220130968,61.441,4.222,21.504,2.29,14.3447,1.2482,-50.86,1.68,0.45000895167721877,0.03092296339547237,0.3499943034781335,0.044357467651238464,False,False,True,False,False,False
GRB220131236,84.738,2.919,29.697,0.81,4.597,1.0063,-24.87,5.15,0.22960183152776795,0.007909175886019904,0.350456701833888,0.015398463822802884,False,False,True,True,False,False
GRB220209959,200.196,0.362,175.619,0.572,20.628,1.2064,73.11,1.4,0.07800855161941297,0.0001410572423336505,0.8772353093967912,0.0032679891796910344,False,True,False,False,False,False
GRB220210998,43.52,4.471,24.832,7.948,8.9455,1.2764,61.826,0.02,0.047058823529411764,0.004834558823529411,0.5705882352941176,0.1918056924273987,False,True,True,True,False,False
GRB220211047,0.448,0.466,0.128,0.286,12.7807,2.685,39.97,8.66,0.7142857142857143,0.742984693877551,0.2857142857142857,0.7041801196461251,True,True,True,False,True,False
GRB220211657,152.579,6.297,96.77,1.28,5.0042,1.1214,46.23,7.02,0.10402480026740245,0.004293147597531988,0.634228825723068,0.027486395543467122,False,True,True,True,False,False
GRB220214002,78.082,1.717,7.936,0.923,7.9238,1.5706,16.72,3.91,0.6065546476780821,0.013337956636142352,0.10163674086217055,0.01203033158671664,False,False,True,True,True,False
GRB220219473,79.618,0.572,5.376,0.362,37.0645,1.9133,8.96,1.0,0.01607676656032556,0.0001155003952938559,0.06752241955336734,0.004572515760623818,False,True,False,False,True,False
GRB220222098,9.152,0.923,2.816,0.362,12.6916,1.1295,-8.04,2.3,0.1048951048951049,0.010578909726637001,0.3076923076923077,0.050274113069612505,False,True,True,False,False,False
GRB220222808,10.752,1.846,3.584,1.145,4.4342,1.4349,-33.55,8.24,0.11904761904761904,0.02043916524943311,0.3333333333333333,0.12089557914162574,False,True,True,True,False,False
GRB220223094,8.704,5.043,2.304,1.619,2.1994,0.9044,-20.16,14.56,0.14705882352941177,0.08520423334775085,0.2647058823529411,0.24108094137897268,False,True,True,True,False,False
GRB220228438,12.032,2.415,2.816,0.724,5.1501,1.1581,-22.7,0.7,0.4680851063829787,0.09395159008601175,0.23404255319148934,0.07633806315082695,False,False,True,True,False,False
GRB220304228,31.489,0.572,15.104,0.362,41.6876,5.1523,-35.7,1.0,0.14633681603099497,0.002658219021554483,0.47965956365715007,0.014424876815505916,False,True,True,False,False,False
GRB220305481,172.803,1.493,6.4,0.572,25.041,1.5318,-34.04,1.54,0.23407579729518585,0.0020223906145247043,0.03703639404408489,0.0033255585236074445,False,False,False,False,False,False
GRB220305676,27.137,1.95,10.496,0.923,17.62,4.9098,-38.18,4.6,0.14150421933153995,0.010168155201256694,0.38677819950620923,0.04392386177396766,False,True,True,False,False,False
GRB220306306,4.925,0.889,2.56,0.923,6.5019,1.5214,-29.97,6.52,0.2722842639593909,0.0491493828751063,0.5197969543147208,0.20958652020945004,False,False,True,True,False,False
GRB220306761,13.312,3.083,3.837,0.571,5.8667,0.9786,71.3631,0.001,0.09637920673076923,0.022320995669393145,0.2882361778846154,0.07934726814766087,False,True,True,True,False,False
GRB220308233,32.768,4.72,13.312,1.846,4.3906,1.2653,26.44,5.29,0.125,0.01800537109375,0.40625,0.08122792316556322,False,True,True,True,True,False
GRB220309253,62.208,7.03,33.792,4.471,4.1017,1.1381,-0.55,11.47,0.07407407407407408,0.008370960981557691,0.54320987654321,0.09451943207525655,False,True,True,True,False,False
GRB220310122,5.376,0.453,0.896,0.202,17.1489,2.1832,69.58,5.65,0.047619047619047616,0.004012542517006803,0.16666666666666666,0.04011317722374526,False,True,True,False,False,False
GRB220310933,16.384,4.7,7.424,2.896,3.1708,1.4581,40.253,0.08,0.1875,0.0537872314453125,0.453125,0.2194074631956832,False,True,True,True,True,False
GRB220311690,10.496,1.95,5.12,1.379,4.2605,1.5292,66.0819,0.05,0.1951219512195122,0.03625074360499702,0.4878048780487805,0.15960833688819434,False,True,True,True,False,False
GRB220314898,30.465,1.28,11.52,0.724,6.2001,1.7238,1.1,2.66,0.22688330871491877,0.009532599217301692,0.3781388478581979,0.02858657035307622,False,False,True,True,True,False
GRB220315101,0.768,0.668,0.384,0.091,6.0633,0.921,-76.82,3.51,0.3333333333333333,0.2899305555555556,0.5,0.4507484522538058,True,True,True,True,False,False
GRB220316476,48.129,0.572,23.552,0.572,6.0383,0.9271,41.96,2.86,0.04255230734068857,0.000505722533168648,0.4893515344179185,0.013231415607727757,False,True,True,True,True,False
GRB220317534,14.336,3.482,6.912,0.572,2.8476,0.8239,-11.28,13.34,0.375,0.09108189174107142,0.48214285714285715,0.12371589702336348,False,False,True,True,False,False
GRB220320194,19.968,0.362,6.656,0.572,62.6539,3.4185,-53.54,1.63,0.14102564102564102,0.0025566547501643653,0.3333333333333333,0.029276298300603205,False,True,True,False,False,False
GRB220321282,2.24,1.404,0.768,0.326,8.2268,1.0296,28.94,8.55,0.2571428571428572,0.1611734693877551,0.3428571428571428,0.25954147451604115,True,True,True,True,True,True
GRB220323507,0.448,0.487,0.128,0.231,9.9957,1.2506,71.88,9.93,0.2857142857142857,0.31058673469387754,0.2857142857142857,0.6019412433060265,True,True,True,True,False,False
GRB220324110,44.289,13.119,12.288,1.379,8.203,1.978,71.56,2.64,0.121384542437174,0.035955740979324115,0.2774503827135406,0.08788501447473092,False,True,True,True,False,False
GRB220325879,15.872,2.187,4.608,1.717,3.2746,0.9184,21.46,11.39,0.30645161290322576,0.04222591213579603,0.29032258064516125,0.11533751678084737,False,False,True,True,True,False
GRB220326173,23.552,3.999,7.68,1.379,6.6948,1.5722,-31.01,11.55,0.2173913043478261,0.03691184723534972,0.32608695652173914,0.08058438868041953,False,True,True,True,False,False
GRB220330520,0.32,0.143,0.064,0.143,8.0663,1.0662,63.06,3.75,0.4,0.17875,0.2,0.4557248690273551,True,False,True,True,False,False
GRB220401429,39.169,2.064,29.953,0.572,10.1046,1.3745,52.71,4.55,0.18953764456585565,0.00998763558895877,0.7647118895044551,0.042860818497114,False,True,False,True,False,False
GRB220401896,32.0,7.697,9.728,1.379,4.3661,0.9978,42.87,5.0,0.096,0.023091,0.304,0.08487535008064767,False,True,True,True,True,False
GRB220403424,6.912,1.493,1.792,1.145,2.8767,0.906,-14.16,9.43,0.11111111111111112,0.02400012860082305,0.25925925925925924,0.17486354637290566,False,True,True,True,False,False
GRB220403863,29.184,2.064,12.032,0.572,6.1088,1.1285,89.1836,0.001,0.2543859649122807,0.01799111265004617,0.41228070175438597,0.03513318886567101,False,False,True,True,False,False
GRB220404741,82.176,2.673,28.16,2.673,3.6082,1.0704,-10.83,7.5,0.17757009345794392,0.0057759547777098425,0.3426791277258567,0.03438459609020928,False,True,True,True,False,False
GRB220405258,8.192,1.305,3.584,0.572,6.2737,1.3153,-22.8,1.21,0.15625,0.024890899658203125,0.4375,0.09865468822452679,False,True,True,True,False,False
GRB220407167,1.408,0.231,0.768,0.231,8.8238,2.3934,-13.91,8.82,0.40909090909090906,0.06711647727272728,0.5454545454545455,0.18688156662569252,True,False,True,True,False,False
GRB220408240,17.92,1.305,4.864,1.145,10.779,1.2628,47.0687,0.001,0.02857142857142857,0.002080676020408163,0.2714285714285714,0.06688268745479665,False,True,True,True,True,False
GRB220408311,32.513,1.056,9.728,0.572,20.4187,1.2126,-50.97,0.06,0.08661150924245688,0.0028130825749710722,0.299203395564851,0.020098515897176813,False,True,True,False,False,False
GRB220411306,22.272,1.143,11.264,1.145,8.3655,1.3054,25.61,1.69,0.06896551724137932,0.003539313317479192,0.5057471264367817,0.05759020770074334,False,True,True,True,True,False
GRB220412713,0.16,0.072,0.064,0.045,17.1978,1.2276,-0.223,0.01,0.0,0.0,0.4,0.33391849679225616,True,True,True,False,True,False
GRB220413167,0.512,2.36,0.256,0.724,4.3116,2.0446,-81.55,9.05,0.5,2.3046875,0.5,2.703915166302837,True,True,True,True,False,False
GRB220415645,23.04,1.619,10.24,1.145,8.511,2.5029,-79.82,3.87,0.12222222222222222,0.008588445216049383,0.4444444444444445,0.05869469823760228,False,True,True,True,False,False
GRB220417578,16.896,7.832,7.424,4.007,4.5463,1.3135,11.28,8.15,0.06060606060606061,0.02809343434343434,0.4393939393939394,0.31261445000728827,False,True,True,True,True,False
GRB220418661,2.752,1.346,1.28,1.218,7.0108,0.8931,61.95,7.77,0.13953488372093026,0.06824634937804219,0.4651162790697675,0.49762852732682317,True,True,True,True,False,False
GRB220418720,2.432,0.859,1.152,0.607,3.0929,1.2499,-17.539,0.05,0.07894736842105265,0.027884781855955686,0.47368421052631576,0.3004775783594248,True,True,True,True,False,False
GRB220421346,6.429,0.586,2.56,0.362,17.4993,1.2674,23.14,2.09,0.16378908072795148,0.014929289361732705,0.39819567584383264,0.06699156174954222,False,True,True,False,True,False
GRB220424481,39.425,1.844,15.616,0.572,6.5553,1.5769,47.86,1.88,0.20129359543436906,0.009414975015370364,0.3960938490805327,0.02353125455553686,False,True,True,True,True,False
GRB220426285,5.632,0.362,2.304,0.362,213.474,4.0005,-20.53,1.0,0.22727272727272732,0.014608083677685953,0.40909090909090906,0.06944603701720212,False,False,True,False,False,False
GRB220426299,87.554,9.812,36.097,3.238,4.3895,1.3211,-13.8,5.15,0.11110857299495168,0.012451713436581606,0.41228270553030133,0.05918205131551568,False,True,True,True,False,False
GRB220430900,30.464,3.974,20.992,14.868,4.0365,1.0102,-83.38,2.57,0.14285714285714288,0.018635579231692682,0.689075630252101,0.4962603327095216,False,True,True,True,False,False
GRB220501828,51.201,3.62,20.736,1.305,4.6277,1.0299,14.033,0.05,0.0499990234565731,0.003535018162004544,0.4049920899982422,0.03833422559176872,False,True,True,True,True,False
GRB220507423,5.95,0.831,2.56,0.362,10.5194,1.1915,53.23,3.67,0.22537815126050423,0.03147718381470235,0.4302521008403361,0.08551277863462711,False,True,True,True,False,False
GRB220508939,57.601,10.509,23.297,2.919,4.5427,1.2137,-3.24,3.02,0.10222044756167428,0.01864958392086309,0.4044547837711151,0.08951613188793678,False,True,True,True,True,False
GRB220510147,1.472,0.916,0.128,0.091,12.4711,1.7408,-11.86,8.75,0.39130434782608703,0.2435018903591683,0.08695652173913043,0.08215747588037578,True,True,True,False,False,False
GRB220511571,16.0,14.017,1.472,0.091,23.295,2.1702,17.739,0.01,0.764,0.66931175,0.092,0.08079817424492028,True,True,True,False,True,False
GRB220512211,4.48,0.345,2.24,0.143,21.8649,2.596,84.04,1.68,0.1285714285714286,0.009901147959183672,0.5,0.050014571577265333,False,True,True,False,False,False
GRB220513865,1.856,0.898,0.96,0.362,5.8056,1.0768,-29.21,12.12,0.3793103448275862,0.18352407847800234,0.5172413793103448,0.3172884072356303,True,True,True,True,False,False
GRB220514517,66.305,1.557,24.32,1.086,21.3962,1.9868,13.147,0.025,0.3359022698137395,0.00788778876555301,0.3667898348540834,0.018505470496576165,False,False,True,False,True,False
GRB220516525,17.408,2.415,6.144,0.362,7.43,1.1888,21.17,7.94,0.3676470588235294,0.051003426416522495,0.3529411764705882,0.0531962147053999,False,False,True,True,True,False
GRB220518717,3.84,0.923,1.792,0.572,3.0735,0.9544,-66.21,8.36,0.26666666666666666,0.06409722222222222,0.4666666666666667,0.18646909965942632,True,False,True,True,False,False
GRB220520876,1.28,0.345,0.512,0.231,3.8278,0.7698,13.5,11.87,0.3,0.080859375,0.4,0.2102201343421046,True,False,True,True,True,False
GRB220521972,13.568,3.899,9.728,0.572,10.6347,1.8759,10.384,0.05,0.1320754716981132,0.03795417630829477,0.7169811320754716,0.21030579223309656,False,True,True,True,True,False
GRB220522110,5.824,0.951,1.088,0.143,6.8381,1.0984,4.03,10.71,0.18681318681318684,0.030504694481342836,0.18681318681318684,0.03915883368153382,False,True,True,True,True,False
GRB220523175,7.68,2.996,3.328,1.493,3.7333,1.0123,-37.46,8.3,0.13333333333333333,0.052013888888888894,0.43333333333333335,0.2576199215570271,False,True,True,True,False,False
GRB220523558,7.168,1.145,2.304,0.724,17.4094,2.2844,59.72,1.89,0.21428571428571427,0.034229512117346934,0.3214285714285714,0.11330549713131853,False,True,True,False,False,False
GRB220525008,16.128,0.572,3.84,0.362,17.5806,1.3044,16.396,0.4167,0.5238095238095238,0.018577569916855628,0.23809523809523808,0.023981339960811945,False,False,True,False,True,False
GRB220527387,10.496,0.362,3.84,0.362,118.485,3.025,-14.9,0.08,0.14634146341463414,0.005047218917311124,0.36585365853658536,0.036725045280735946,False,True,True,False,False,False
